signal_date,effective_trade_date,fund,signal_family,signal_name,signal_direction,signal_strength,target_level,source_snapshot,source_public_date,staleness_days,sector,industry,security_key,confidence_level,notes
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13109200,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03067400,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04682200,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.27097500,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02448700,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2025-08-14,2025-08-15,PIF,pif_exposure,visible_sleeve_regime,contracting,1.90000000,14,2025-06-30,2025-08-14,45,,,,medium,holding_count=14; flow_score=-19; count_change_pct=-0.440000
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.24034259,0.37204324,2025-06-30,2025-08-14,45,Communication Services,,,medium,net_weight_change=0.040343; flow_score=-2
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.66126117,0.20714995,2025-06-30,2025-08-14,45,Consumer Discretionary,,,medium,net_weight_change=-0.061261; flow_score=-6
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-06-30,2025-08-14,45,Consumer Staples,,,low,No sector-specific filing delta for this period.
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-06-30,2025-08-14,45,Energy,,,low,No sector-specific filing delta for this period.
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.32158424,0.00000000,2025-06-30,2025-08-14,45,Financials,,,medium,net_weight_change=-0.021584; flow_score=-3
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00007993,0.00622603,2025-06-30,2025-08-14,45,Health Care,,,low,net_weight_change=-0.000080; flow_score=0
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.31463837,0.02179322,2025-06-30,2025-08-14,45,Industrials,,,medium,net_weight_change=-0.014638; flow_score=-3
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.33048187,0.01771610,2025-06-30,2025-08-14,45,Materials,,,medium,net_weight_change=-0.030482; flow_score=-3
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.10888804,0.00001439,2025-06-30,2025-08-14,45,Real Estate,,,medium,net_weight_change=-0.008888; flow_score=-1
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.19659099,0.37505706,2025-06-30,2025-08-14,45,Technology,,,medium,net_weight_change=0.096591; flow_score=-1
2025-08-14,2025-08-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-06-30,2025-08-14,45,Utilities,,,low,No sector-specific filing delta for this period.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02892200,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13628100,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04397200,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02872600,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.16719800,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.09085100,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13109200,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03067400,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04682200,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.27097500,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2025-11-17,2025-11-17,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02448700,PIF:2025-09-30|NBIM:2025-06-30,PIF:2025-11-14|NBIM:2025-08-12,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2025-11-14,2025-11-17,PIF,pif_exposure,visible_sleeve_regime,contracting,0.90000000,5,2025-09-30,2025-11-14,45,,,,medium,holding_count=5; flow_score=-9; count_change_pct=-0.642857
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.13853279,0.41057603,2025-09-30,2025-11-14,45,Communication Services,,,medium,net_weight_change=0.038533; flow_score=-1
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.11034849,0.21749844,2025-09-30,2025-11-14,45,Consumer Discretionary,,,medium,net_weight_change=0.010348; flow_score=-1
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-09-30,2025-11-14,45,Consumer Staples,,,low,No sector-specific filing delta for this period.
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-09-30,2025-11-14,45,Energy,,,low,No sector-specific filing delta for this period.
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-09-30,2025-11-14,45,Financials,,,low,No sector-specific filing delta for this period.
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.10271499,0.00351104,2025-09-30,2025-11-14,45,Health Care,,,medium,net_weight_change=-0.002715; flow_score=-1
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.22179322,0.00000000,2025-09-30,2025-11-14,45,Industrials,,,medium,net_weight_change=-0.021793; flow_score=-2
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.31771610,0.00000000,2025-09-30,2025-11-14,45,Materials,,,medium,net_weight_change=-0.017716; flow_score=-3
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.10001439,0.00000000,2025-09-30,2025-11-14,45,Real Estate,,,medium,net_weight_change=-0.000014; flow_score=-1
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00664256,0.36841450,2025-09-30,2025-11-14,45,Technology,,,low,net_weight_change=-0.006643; flow_score=0
2025-11-14,2025-11-17,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-09-30,2025-11-14,45,Utilities,,,low,No sector-specific filing delta for this period.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02892200,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13628100,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04397200,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02872600,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.16719800,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.09085100,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13109200,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03067400,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04682200,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.27097500,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2026-02-18,2026-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02448700,PIF:2025-12-31|NBIM:2025-06-30,PIF:2026-02-17|NBIM:2025-08-12,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2026-02-17,2026-02-18,PIF,pif_exposure,visible_sleeve_regime,contracting,0.20000000,4,2025-12-31,2026-02-17,48,,,,medium,holding_count=4; flow_score=-1; count_change_pct=-0.200000
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.11906873,0.39150730,2025-12-31,2026-02-17,48,Communication Services,,,medium,net_weight_change=-0.019069; flow_score=-1
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.07292670,0.14457174,2025-12-31,2026-02-17,48,Consumer Discretionary,,,medium,net_weight_change=-0.072927; flow_score=0
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-12-31,2026-02-17,48,Consumer Staples,,,low,No sector-specific filing delta for this period.
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-12-31,2026-02-17,48,Energy,,,low,No sector-specific filing delta for this period.
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-12-31,2026-02-17,48,Financials,,,low,No sector-specific filing delta for this period.
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00071942,0.00423046,2025-12-31,2026-02-17,48,Health Care,,,low,net_weight_change=0.000719; flow_score=0
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-12-31,2026-02-17,48,Industrials,,,low,No sector-specific filing delta for this period.
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-12-31,2026-02-17,48,Materials,,,low,No sector-specific filing delta for this period.
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-12-31,2026-02-17,48,Real Estate,,,low,No sector-specific filing delta for this period.
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.09127601,0.45969051,2025-12-31,2026-02-17,48,Technology,,,medium,net_weight_change=0.091276; flow_score=0
2026-02-17,2026-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-12-31,2026-02-17,48,Utilities,,,low,No sector-specific filing delta for this period.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02924000,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13215400,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03836200,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02817300,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.16847400,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.09268800,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.12666900,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03389700,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04217600,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.28433100,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2026-03-02,2026-03-02,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02383800,PIF:2025-12-31|NBIM:2025-12-31,PIF:2026-02-17|NBIM:2026-02-27,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02924000,0.02924000,2025-12-31,2026-02-27,58,Communication Services,,,low,Sector not in current NBIM top-3 weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.13215400,0.13215400,2025-12-31,2026-02-27,58,Consumer Discretionary,,,high,Sector ranked in current top-3 NBIM weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03836200,0.03836200,2025-12-31,2026-02-27,58,Consumer Staples,,,low,Sector not in current NBIM top-3 weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02817300,0.02817300,2025-12-31,2026-02-27,58,Energy,,,low,Sector not in current NBIM top-3 weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.16847400,0.16847400,2025-12-31,2026-02-27,58,Financials,,,high,Sector ranked in current top-3 NBIM weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.09268800,0.09268800,2025-12-31,2026-02-27,58,Health Care,,,low,Sector not in current NBIM top-3 weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.12666900,0.12666900,2025-12-31,2026-02-27,58,Industrials,,,low,Sector not in current NBIM top-3 weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03389700,0.03389700,2025-12-31,2026-02-27,58,Materials,,,low,Sector not in current NBIM top-3 weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.04217600,0.04217600,2025-12-31,2026-02-27,58,Real Estate,,,low,Sector not in current NBIM top-3 weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.28433100,0.28433100,2025-12-31,2026-02-27,58,Technology,,,high,Sector ranked in current top-3 NBIM weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02383800,0.02383800,2025-12-31,2026-02-27,58,Utilities,,,low,Sector not in current NBIM top-3 weights.
2026-02-27,2026-03-02,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00031800,0.02924000,2025-12-31,2026-02-27,58,Communication Services,,,medium,weight_change=0.000318; accumulations=52; reductions=88
2026-02-27,2026-03-02,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00412700,0.13215400,2025-12-31,2026-02-27,58,Consumer Discretionary,,,medium,weight_change=-0.004127; accumulations=432; reductions=559
2026-02-27,2026-03-02,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00561000,0.03836200,2025-12-31,2026-02-27,58,Consumer Staples,,,high,weight_change=-0.005610; accumulations=157; reductions=209
2026-02-27,2026-03-02,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00055300,0.02817300,2025-12-31,2026-02-27,58,Energy,,,medium,weight_change=-0.000553; accumulations=55; reductions=73
2026-02-27,2026-03-02,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00127600,0.16847400,2025-12-31,2026-02-27,58,Financials,,,medium,weight_change=0.001276; accumulations=364; reductions=415
2026-02-27,2026-03-02,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00183700,0.09268800,2025-12-31,2026-02-27,58,Health Care,,,medium,weight_change=0.001837; accumulations=218; reductions=291
